numrooms,squaremeters,numberoffloors,floor,price,district,street,builtyear,ceilinghight,isnewbuilding,seller,bathroomtype,residentialcomplex,repaired,city
1,29.0,16.0,16.0,18000000,алмалинский,,2024,2.9,False,хозяин недвижимости,совмещенный,millennium park,,Алматы
3,63.0,5.0,4.0,46000000,алмалинский,,1975,2.5,False,хозяин недвижимости,совмещенный,,,Алматы
3,60.0,4.0,4.0,33500000,ауэзовский,,1963,,False,специалист,,,свежий ремонт,Алматы
1,46.1,4.0,1.0,25000000,алатауский,,2015,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
3,82.0,16.0,15.0,60000000,наурызбайский,,2022,2.8,False,хозяин недвижимости,2 с/у и более,gulder,,Алматы
4,119.0,9.0,3.0,78000000,алмалинский,,1988,2.8,False,специалист,2 с/у и более,,,Алматы
2,62.0,9.0,7.0,36500000,бостандыкский,,1986,2.85,False,специалист,раздельный,,,Алматы
3,65.8,5.0,1.0,49000000,алмалинский,,1979,2.85,False,хозяин недвижимости,совмещенный,,,Алматы
2,55.0,20.0,15.0,46000000,бостандыкский,,2022,3.0,False,хозяин недвижимости,совмещенный,terracotta,,Алматы
1,42.0,6.0,5.0,19000000,наурызбайский,,2020,2.7,False,специалист,совмещенный,alma city,,Алматы
3,98.0,16.0,5.0,45000000,наурызбайский,,2012,2.8,False,хозяин недвижимости,совмещенный,премьера,,Алматы
3,56.0,4.0,4.0,26000000,ауэзовский,,1970,2.8,False,специалист,совмещенный,,,Алматы
2,44.6,4.0,4.0,24500000,ауэзовский,,1962,2.5,False,хозяин недвижимости,совмещенный,,дргуой ремонт,Алматы
1,45.0,5.0,5.0,18000000,алатауский,,2015,,False,специалист,совмещенный,,,Алматы
2,40.0,4.0,3.0,36000000,медеуский,,1959,2.8,False,специалист,совмещенный,,,Алматы
2,60.0,6.0,5.0,75000000,алмалинский,,2022,3.3,False,специалист,совмещенный,sorrento,,Алматы
2,47.0,4.0,4.0,28300000,ауэзовский,,1971,2.5,False,специалист,совмещенный,,,Алматы
2,45.6,12.0,10.0,25760000,алатауский,,2022,3.0,False,хозяин недвижимости,совмещенный,alatau city,хороший ремонт,Алматы
2,70.0,9.0,5.0,36000000,жетысуский,,2006,2.8,False,хозяин недвижимости,,,,Алматы
2,44.01,4.0,2.0,30000000,бостандыкский,,1971,,False,специалист,совмещенный,,,Алматы
2,42.0,5.0,4.0,28500000,бостандыкский,,1976,,False,специалист,совмещенный,,,Алматы
3,102.0,,,26000000,ауэзовский,,1960,,False,хозяин недвижимости,совмещенный,,,Алматы
2,52.4,5.0,1.0,28000000,турксибский,,1989,2.8,False,хозяин недвижимости,раздельный,,,Алматы
2,62.6,5.0,2.0,27000000,алатауский,,2015,2.7,False,специалист,раздельный,,,Алматы
2,68.0,19.0,18.0,45500000,алмалинский,,2012,2.8,False,специалист,совмещенный,алтын булак,,Алматы
2,49.0,10.0,9.0,43000000,,,2020,2.8,False,специалист,совмещенный,,,Алматы
2,62.0,9.0,7.0,36500000,бостандыкский,,1986,2.85,False,специалист,раздельный,,,Алматы
3,120.0,15.0,15.0,90000000,ауэзовский,,2022,3.0,False,хозяин недвижимости,раздельный,megapolis,,Алматы
3,80.0,9.0,7.0,62500000,медеуский,,2022,2.7,False,специалист,2 с/у и более,green city,,Алматы
2,53.9,12.0,8.0,29000000,,,2024,2.8,False,хозяин недвижимости,,gul ana,,Алматы
1,44.0,4.0,3.0,17450000,наурызбайский,,2024,2.8,False,хозяин недвижимости,,жайсан,черновая отделка,Алматы
3,73.1,,,55000000,бостандыкский,,2022,3.0,False,хозяин недвижимости,,heaven,черновая отделка,Алматы
2,50.4,16.0,13.0,32000000,бостандыкский,,2023,2.7,False,хозяин недвижимости,,rams city,черновая отделка,Алматы
2,56.5,9.0,5.0,34500000,наурызбайский,,2008,3.0,False,специалист,совмещенный,аль-фараби,черновая отделка,Алматы
2,62.0,9.0,7.0,36500000,бостандыкский,,1986,2.85,False,специалист,раздельный,,,Алматы
1,32.2,4.0,1.0,26000000,алмалинский,,1977,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,71.0,12.0,11.0,46000000,алмалинский,,2023,2.7,False,хозяин недвижимости,,lifetown,черновая отделка,Алматы
2,62.0,9.0,7.0,36500000,бостандыкский,,1986,2.85,False,специалист,раздельный,,,Алматы
2,62.0,9.0,7.0,36500000,бостандыкский,,1986,2.85,False,специалист,раздельный,,,Алматы
2,62.0,9.0,7.0,36500000,бостандыкский,,1986,2.85,False,специалист,раздельный,,,Алматы
3,84.4,5.0,5.0,87000000,медеуский,,1970,2.0,False,хозяин недвижимости,раздельный,,требует ремонта,Алматы
2,63.4,16.0,14.0,52000000,бостандыкский,,2020,2.8,False,специалист,совмещенный,,,Алматы
2,63.4,16.0,14.0,52000000,бостандыкский,,2020,2.85,False,специалист,совмещенный,,,Алматы
3,58.0,3.0,1.0,28000000,жетысуский,,1979,2.7,False,хозяин недвижимости,раздельный,,,Алматы
7,414.0,,,680000000,медеуский,,2009,3.0,False,новостройка,2 с/у и более,арман вилла,,Алматы
1,51.0,9.0,3.0,32500000,ауэзовский,,2014,,False,новостройка,совмещенный,современный,хороший ремонт,Алматы
2,41.0,16.0,15.0,39000000,бостандыкский,,2019,2.8,False,новостройка,совмещенный,central esentai residence,после ремонта,Алматы
3,95.0,14.0,4.0,87000000,бостандыкский,,2019,3.0,False,новостройка,2 с/у и более,дом на абая,,Алматы
3,85.0,12.0,2.0,68000000,бостандыкский,,2015,2.7,False,новостройка,2 с/у и более,симфония,,Алматы
2,52.0,10.0,9.0,45000000,бостандыкский,,2020,2.7,False,специалист,совмещенный,galileo terrace,,Алматы
3,95.0,12.0,7.0,118000000,алмалинский,,2022,3.0,False,хозяин недвижимости,2 с/у и более,dial residence,,Алматы
1,56.0,3.0,3.0,42700000,,,2022,,False,хозяин недвижимости,совмещенный,mountain park,,Алматы
2,43.9,5.0,1.0,35000000,бостандыкский,,1981,2.7,False,специалист,совмещенный,,,Алматы
2,64.5,3.0,2.0,86000000,бостандыкский,,2023,,False,хозяин недвижимости,совмещенный,,,Алматы
3,69.0,12.0,2.0,59000000,алмалинский,,2023,3.0,False,хозяин недвижимости,совмещенный,almatym,,Алматы
4,135.0,5.0,2.0,122000000,медеуский,,1970,,False,новостройка,2 с/у и более,,дргуой ремонт,Алматы
1,18.0,9.0,4.0,20000000,алмалинский,,2014,3.0,False,новостройка,совмещенный,мечта на казыбек би,,Алматы
5,193.0,4.0,3.0,400000000,медеуский,,2022,3.0,False,новостройка,2 с/у и более,la verde,,Алматы
1,39.9,,9.0,34165835,алмалинский,,2025,3.0,False,новостройка,,rams evo,черновая отделка,Алматы
2,38.0,3.0,1.0,21000000,турксибский,,1970,,False,новостройка,совмещенный,,,Алматы
2,158.0,8.0,8.0,180000000,медеуский,,2017,3.0,False,новостройка,2 с/у и более,bloom house,,Алматы
1,29.7,,14.0,23405620,бостандыкский,,2024,3.0,False,новостройка,совмещенный,rams city,черновая отделка,Алматы
2,56.0,13.0,13.0,38500000,бостандыкский,,2023,3.0,False,новостройка,совмещенный,union,хороший ремонт,Алматы
1,44.9,9.0,4.0,20000000,алатауский,,2013,3.0,False,новостройка,,,,Алматы
3,75.1,5.0,5.0,40000000,алмалинский,,1981,,False,новостройка,раздельный,,,Алматы
3,158.0,8.0,8.0,180000000,медеуский,,2017,3.0,False,новостройка,2 с/у и более,bloom house,,Алматы
3,104.0,18.0,9.0,60000000,бостандыкский,,2023,3.0,False,новостройка,раздельный,terracotta,капитальный ремонт,Алматы
2,35.0,4.0,2.0,35000000,медеуский,,1972,,False,новостройка,совмещенный,,,Алматы
4,97.5,,9.0,55000000,жетысуский,,2015,,False,новостройка,совмещенный,,,Алматы
4,123.0,16.0,14.0,80000000,бостандыкский,,2023,2.85,False,новостройка,2 с/у и более,riviera,черновая отделка,Алматы
4,120.0,25.0,23.0,94000000,бостандыкский,,2014,3.0,False,новостройка,2 с/у и более,mega towers,,Алматы
1,40.0,22.0,8.0,28300000,,,2012,3.0,False,новостройка,совмещенный,жагалау,,Алматы
1,34.6,5.0,5.0,28500000,алмалинский,,1985,3.0,False,новостройка,совмещенный,,,Алматы
1,30.0,4.0,1.0,21500000,бостандыкский,,1961,,False,специалист,совмещенный,,,Алматы
3,80.0,13.0,10.0,83500000,ауэзовский,,2021,2.7,False,хозяин недвижимости,2 с/у и более,nest grand,дизайнерский ремонт,Алматы
1,48.5,3.0,2.0,22500000,жетысуский,,1984,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,43.0,13.0,12.0,30000000,алмалинский,,2020,3.0,False,специалист,совмещенный,12 месяцев,дргуой ремонт,Алматы
1,30.0,9.0,2.0,16000000,алатауский,,2022,,False,хозяин недвижимости,совмещенный,,черновая отделка,Алматы
3,105.5,16.0,3.0,105000000,алмалинский,,2020,3.0,False,специалист,2 с/у и более,legenda,свежий ремонт,Алматы
2,39.0,12.0,6.0,37400000,бостандыкский,,2020,2.74,False,специалист,,акварель,,Алматы
3,79.0,4.0,4.0,57000000,медеуский,,1972,,False,специалист,раздельный,,,Алматы
2,45.0,4.0,1.0,35000000,бостандыкский,,1970,2.8,False,хозяин недвижимости,,,,Алматы
1,32.0,5.0,4.0,23000000,жетысуский,,1987,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
1,40.0,9.0,9.0,25500000,ауэзовский,,1991,2.8,False,специалист,совмещенный,,хороший ремонт,Алматы
2,68.3,16.0,15.0,57000000,бостандыкский,,2020,2.85,False,специалист,совмещенный,,,Алматы
1,34.0,4.0,2.0,27500000,ауэзовский,,1969,2.6,False,хозяин недвижимости,,,качественный ремонт,Алматы
3,83.0,6.0,6.0,43000000,бостандыкский,,2018,2.7,False,специалист,,тау каргалы,черновая отделка,Алматы
3,61.0,4.0,2.0,31000000,ауэзовский,,1967,,False,специалист,совмещенный,,,Алматы
1,40.0,9.0,9.0,25500000,ауэзовский,,1991,2.8,False,специалист,совмещенный,,хороший ремонт,Алматы
1,33.0,10.0,7.0,27000000,алмалинский,,2022,2.9,False,хозяин недвижимости,совмещенный,lotos terrace,,Алматы
3,83.0,5.0,5.0,75000000,медеуский,,1981,2.8,False,хозяин недвижимости,раздельный,,,Алматы
4,86.0,5.0,5.0,46000000,ауэзовский,,1990,,False,хозяин недвижимости,совмещенный,,,Алматы
1,45.0,9.0,4.0,35000000,жетысуский,,2018,3.0,False,хозяин недвижимости,раздельный,,,Алматы
3,82.0,5.0,2.0,62500000,бостандыкский,,1988,2.75,False,специалист,раздельный,,,Алматы
4,105.0,4.0,3.0,90000000,бостандыкский,,2020,3.0,False,специалист,2 с/у и более,nef uptown,черновая отделка,Алматы
4,74.5,5.0,5.0,42000000,ауэзовский,,1976,,False,специалист,раздельный,,,Алматы
3,104.0,17.0,5.0,95000000,бостандыкский,,2023,2.7,False,хозяин недвижимости,2 с/у и более,ala park,,Алматы
2,62.0,5.0,2.0,35000000,жетысуский,,2009,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,77.1,9.0,7.0,75000000,медеуский,,1991,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,68.0,12.0,12.0,37000000,алатауский,,2022,2.0,False,хозяин недвижимости,раздельный,alatau city,,Алматы
1,30.4,5.0,1.0,22500000,жетысуский,,1986,2.7,False,хозяин недвижимости,совмещенный,,,Алматы
2,48.7,5.0,4.0,21000000,медеуский,,2021,2.8,False,новостройка,,medeu city,,Алматы
2,47.8,19.0,10.0,46000000,,,2020,,False,специалист,,metropole,черновая отделка,Алматы
1,40.0,9.0,9.0,25500000,ауэзовский,,1991,2.8,False,специалист,совмещенный,,хороший ремонт,Алматы
1,31.0,4.0,3.0,21000000,бостандыкский,,1976,,False,специалист,совмещенный,,,Алматы
1,33.0,9.0,3.0,15500000,турксибский,,2024,2.7,False,новостройка,,turar,,Алматы
3,58.0,4.0,3.0,31000000,ауэзовский,,1969,2.7,False,хозяин недвижимости,раздельный,,,Алматы
3,65.4,2.0,2.0,35500000,турксибский,,1977,2.8,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
2,49.0,13.0,6.0,43000000,бостандыкский,,2023,2.7,False,хозяин недвижимости,совмещенный,rams city,,Алматы
3,63.0,5.0,2.0,35500000,алмалинский,,1978,2.8,False,специалист,,,,Алматы
3,80.0,18.0,11.0,70000000,бостандыкский,,2022,3.2,False,хозяин недвижимости,раздельный,terracotta,дргуой ремонт,Алматы
2,52.0,3.0,2.0,30000000,турксибский,,1980,2.7,False,хозяин недвижимости,раздельный,,,Алматы
1,34.5,5.0,2.0,21000000,алмалинский,,1985,,False,новостройка,совмещенный,,хороший ремонт,Алматы
1,47.0,20.0,2.0,67000000,бостандыкский,,2023,3.0,False,хозяин недвижимости,совмещенный,central avenue,после ремонта,Алматы
2,44.0,16.0,15.0,47000000,алмалинский,,2023,3.4,False,хозяин недвижимости,совмещенный,legenda,черновая отделка,Алматы
3,89.91,9.0,2.0,36500000,алатауский,,2024,2.7,False,хозяин недвижимости,2 с/у и более,,,Алматы
3,61.0,4.0,3.0,32000000,ауэзовский,,1967,,False,специалист,совмещенный,,,Алматы
1,38.0,9.0,3.0,22000000,ауэзовский,,2008,,False,специалист,совмещенный,,,Алматы
2,53.0,10.0,6.0,35000000,наурызбайский,,2012,2.9,False,специалист,совмещенный,хан-тенгри,,Алматы
4,87.0,5.0,5.0,50000000,ауэзовский,,1989,2.8,False,хозяин недвижимости,раздельный,,,Алматы
4,85.0,9.0,8.0,59900000,бостандыкский,,1987,,False,новостройка,раздельный,,,Алматы
2,70.0,13.0,11.0,46000000,ауэзовский,,2024,2.7,False,хозяин недвижимости,совмещенный,,предчистовая отделка,Алматы
2,70.0,16.0,14.0,45500000,бостандыкский,,2020,2.85,False,специалист,,riviera,,Алматы
3,65.0,5.0,1.0,35000000,жетысуский,,1985,,False,хозяин недвижимости,раздельный,,,Алматы
10,503.0,,20.0,240000000,медеуский,,2010,,False,хозяин недвижимости,,алматы тауэрс,,Алматы
3,77.0,10.0,4.0,45000000,наурызбайский,,2022,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,67.3,5.0,5.0,42500000,бостандыкский,,1984,2.7,False,хозяин недвижимости,раздельный,,,Алматы
1,16.0,4.0,1.0,11500000,ауэзовский,,1963,,False,специалист,,,,Алматы
4,265.0,4.0,2.0,160000000,бостандыкский,,2010,3.0,False,новостройка,2 с/у и более,,,Алматы
2,56.0,12.0,10.0,49900000,бостандыкский,,2019,3.0,False,новостройка,совмещенный,element,,Алматы
1,30.5,5.0,2.0,20500000,жетысуский,,1985,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
2,40.0,9.0,4.0,26500000,ауэзовский,,2019,2.8,False,хозяин недвижимости,совмещенный,адиет,,Алматы
1,47.0,10.0,7.0,21700000,наурызбайский,,2022,2.7,False,хозяин недвижимости,совмещенный,alma city,свежий ремонт,Алматы
2,68.0,13.0,13.0,33300000,ауэзовский,,2014,2.8,False,хозяин недвижимости,раздельный,арыстан,,Алматы
1,50.5,5.0,4.0,22500000,,,2024,2.85,False,хозяин недвижимости,совмещенный,buta legacy,черновая отделка,Алматы
2,50.0,5.0,1.0,42000000,алмалинский,,1987,,False,хозяин недвижимости,раздельный,,капитальный ремонт,Алматы
2,71.0,16.0,13.0,45000000,бостандыкский,,2020,2.85,False,специалист,совмещенный,riviera,,Алматы
3,105.0,18.0,7.0,95000000,бостандыкский,,2015,3.0,False,хозяин недвижимости,2 с/у и более,оркендеу,,Алматы
3,80.0,9.0,6.0,45500000,ауэзовский,,2005,2.7,False,специалист,раздельный,,,Алматы
3,98.0,10.0,6.0,49500000,ауэзовский,,2021,2.8,False,специалист,2 с/у и более,city plus,,Алматы
1,31.0,11.0,9.0,30000000,алмалинский,,2024,3.0,False,хозяин недвижимости,,meridian apartments,черновая отделка,Алматы
2,46.7,12.0,5.0,33500000,алмалинский,,2024,2.7,False,хозяин недвижимости,,auezov city,черновая отделка,Алматы
1,34.0,6.0,6.0,23000000,жетысуский,,2021,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
3,67.0,5.0,1.0,46500000,бостандыкский,,1987,,False,хозяин недвижимости,,,,Алматы
2,62.0,9.0,9.0,32000000,наурызбайский,,2019,2.7,False,хозяин недвижимости,раздельный,шугыла,,Алматы
2,54.0,12.0,9.0,53000000,медеуский,,1990,,False,хозяин недвижимости,раздельный,,,Алматы
3,72.0,9.0,1.0,48500000,бостандыкский,,1992,,False,специалист,раздельный,,,Алматы
4,83.0,5.0,4.0,49500000,бостандыкский,,1989,,False,специалист,раздельный,,,Алматы
2,70.0,16.0,7.0,68499990,алмалинский,,2020,3.0,False,специалист,совмещенный,legenda,дргуой ремонт,Алматы
2,43.0,4.0,2.0,28500000,ауэзовский,,1961,2.8,False,специалист,совмещенный,,,Алматы
3,56.0,4.0,4.0,26000000,ауэзовский,,1970,2.8,False,специалист,совмещенный,,,Алматы
3,61.0,4.0,1.0,29000000,ауэзовский,,1965,,False,специалист,совмещенный,,,Алматы
3,91.5,7.0,2.0,45000000,алатауский,,2022,2.7,False,хозяин недвижимости,,sofia,,Алматы
2,50.0,4.0,1.0,56000000,медеуский,,1980,,False,хозяин недвижимости,совмещенный,,капитальный ремонт,Алматы
1,32.0,10.0,7.0,20900000,наурызбайский,,2023,2.7,False,хозяин недвижимости,совмещенный,alem city,дргуой ремонт,Алматы
2,45.0,10.0,9.0,19000000,турксибский,,2023,2.85,False,хозяин недвижимости,совмещенный,алтын сити,черновая отделка,Алматы
2,63.7,13.0,9.0,43000000,бостандыкский,,2022,3.0,False,хозяин недвижимости,,,черновая отделка,Алматы
1,43.0,10.0,8.0,28800000,ауэзовский,,2005,2.8,False,специалист,совмещенный,,,Алматы
2,65.0,16.0,2.0,58000000,бостандыкский,,2020,2.95,False,специалист,2 с/у и более,jazz-квартал,,Алматы
3,72.0,9.0,6.0,49500000,бостандыкский,,1982,,False,специалист,раздельный,,,Алматы
2,52.0,10.0,1.0,38000000,алатауский,,2023,,False,хозяин недвижимости,совмещенный,,евроремонт,Алматы
2,53.0,5.0,4.0,45000000,алмалинский,,1980,2.8,False,хозяин недвижимости,раздельный,,после ремонта,Алматы
2,43.0,12.0,7.0,36500000,алмалинский,,2023,3.0,False,специалист,совмещенный,almatym,,Алматы
2,67.0,6.0,4.0,30000000,жетысуский,,2009,2.8,False,хозяин недвижимости,раздельный,,,Алматы
3,57.0,4.0,4.0,28000000,ауэзовский,,1967,,False,специалист,совмещенный,,,Алматы
1,40.0,12.0,10.0,27500000,наурызбайский,,2023,2.8,False,хозяин недвижимости,совмещенный,sensata city,дргуой ремонт,Алматы
2,63.3,9.0,2.0,40500000,турксибский,,2016,2.75,False,хозяин недвижимости,раздельный,,,Алматы
1,37.4,4.0,4.0,23000000,ауэзовский,,1970,2.6,False,хозяин недвижимости,раздельный,,,Алматы
1,47.85,12.0,10.0,34000000,алмалинский,,2024,3.0,False,хозяин недвижимости,,merei,,Алматы
1,29.0,16.0,3.0,30000000,бостандыкский,,2023,2.7,False,хозяин недвижимости,,rams city,качественный ремонт,Алматы
3,89.2,9.0,1.0,68000000,ауэзовский,,2006,2.85,False,хозяин недвижимости,раздельный,,,Алматы
1,39.0,12.0,2.0,23500000,наурызбайский,,2020,2.7,False,специалист,совмещенный,gulder,,Алматы
4,96.0,9.0,7.0,75000000,ауэзовский,,1982,2.8,False,хозяин недвижимости,совмещенный,,,Алматы
4,130.0,16.0,12.0,123000000,алмалинский,,2014,3.0,False,хозяин недвижимости,2 с/у и более,шанырак,,Алматы
2,70.0,16.0,2.0,49000000,бостандыкский,,2020,2.95,False,специалист,2 с/у и более,jazz-квартал,,Алматы
4,111.0,,,103000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,,grande vie,черновая отделка,Алматы
4,140.0,3.0,2.0,84000000,бостандыкский,,2022,3.0,False,хозяин недвижимости,2 с/у и более,sky hills,черновая отделка,Алматы
3,91.0,10.0,6.0,47000000,наурызбайский,,2021,2.7,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
1,37.9,9.0,3.0,22000000,алатауский,,2022,2.7,False,хозяин недвижимости,совмещенный,ozhet plus,,Алматы
2,68.0,9.0,9.0,30000000,ауэзовский,,2008,,False,специалист,раздельный,,,Алматы
2,80.0,19.0,14.0,49000000,алмалинский,,2012,3.0,False,хозяин недвижимости,совмещенный,алтын булак,,Алматы
2,52.0,9.0,5.0,34500000,турксибский,,2020,,False,хозяин недвижимости,раздельный,parasat,,Алматы
1,28.5,10.0,5.0,20500000,наурызбайский,,2020,2.75,False,хозяин недвижимости,совмещенный,,,Алматы
2,50.0,5.0,1.0,49000000,медеуский,,1991,2.8,False,специалист,совмещенный,,,Алматы
2,63.9,17.0,3.0,57000000,ауэзовский,,2023,2.7,False,хозяин недвижимости,2 с/у и более,navoi 3.0,черновая отделка,Алматы
2,47.0,9.0,1.0,23000000,алатауский,,2023,,False,хозяин недвижимости,,,черновая отделка,Алматы
4,160.62,5.0,3.0,97175100,наурызбайский,,2022,3.3,False,хозяин недвижимости,2 с/у и более,apple park,,Алматы
1,36.0,5.0,5.0,19500000,жетысуский,,1989,2.6,False,хозяин недвижимости,,,,Алматы
2,65.0,9.0,8.0,65000000,бостандыкский,,2016,2.9,False,хозяин недвижимости,совмещенный,,качественный ремонт,Алматы
3,169.0,19.0,18.0,130000000,алмалинский,,2011,3.0,False,хозяин недвижимости,2 с/у и более,театральный,,Алматы
1,42.0,10.0,9.0,33000000,алатауский,,2018,2.7,False,хозяин недвижимости,совмещенный,акниет,,Алматы
3,63.0,5.0,2.0,35500000,алмалинский,,1980,2.85,False,специалист,раздельный,,требует ремонта,Алматы
3,90.0,6.0,3.0,68000000,бостандыкский,,1995,2.8,False,специалист,2 с/у и более,,,Алматы
2,53.0,9.0,3.0,49500000,алмалинский,,1990,,False,специалист,раздельный,,,Алматы
1,33.0,5.0,3.0,22000000,бостандыкский,,1976,,False,специалист,совмещенный,,,Алматы
2,54.5,9.0,6.0,40000000,медеуский,,2022,2.7,False,хозяин недвижимости,совмещенный,green city,,Алматы
2,69.0,17.0,15.0,57000000,бостандыкский,,2020,2.85,False,специалист,раздельный,riviera,,Алматы
2,78.9,13.0,9.0,61000000,алмалинский,,2019,,False,хозяин недвижимости,совмещенный,atlant,дргуой ремонт,Алматы
2,45.7,5.0,5.0,35000000,турксибский,,2023,2.85,False,хозяин недвижимости,совмещенный,buta legacy,,Алматы
1,35.0,12.0,10.0,27000000,алатауский,,2019,2.7,False,хозяин недвижимости,раздельный,алмалы,,Алматы
1,34.0,10.0,3.0,24000000,ауэзовский,,2022,2.8,False,хозяин недвижимости,совмещенный,city plus,,Алматы
2,68.4,16.0,15.0,57000000,бостандыкский,,2020,2.85,False,специалист,совмещенный,riviera,,Алматы
3,56.0,4.0,4.0,26000000,ауэзовский,,1970,2.8,False,специалист,совмещенный,,,Алматы
2,70.0,4.0,3.0,16000000,,,2015,3.5,False,специалист,2 с/у и более,,,Алматы
1,20.0,3.0,1.0,15000000,жетысуский,,2020,2.75,False,хозяин недвижимости,раздельный,zharkyn,,Алматы
2,60.0,21.0,4.0,82000000,бостандыкский,,2021,3.0,False,хозяин недвижимости,совмещенный,central avenue,дргуой ремонт,Алматы
4,171.0,21.0,16.0,270000000,бостандыкский,,2009,2.0,False,новостройка,,esentai apartments,,Алматы
3,60.0,9.0,4.0,35000000,наурызбайский,,2021,2.7,False,хозяин недвижимости,раздельный,nurly dala,дргуой ремонт,Алматы
1,43.0,14.0,4.0,25500000,алатауский,,2018,2.7,False,специалист,совмещенный,алмалы,,Алматы
4,220.0,21.0,7.0,205000000,бостандыкский,,2012,2.8,False,специалист,раздельный,apple town,,Алматы
2,95.0,15.0,15.0,115000000,алмалинский,,2019,2.75,False,специалист,2 с/у и более,arbat,,Алматы
2,75.0,4.0,3.0,19999999,жетысуский,,2014,,False,специалист,2 с/у и более,,дргуой ремонт,Алматы
2,75.0,,7.0,37000000,наурызбайский,,2022,2.7,False,хозяин недвижимости,2 с/у и более,alma city,после ремонта,Алматы
1,39.5,9.0,9.0,23000000,алатауский,,2016,2.8,False,хозяин недвижимости,совмещенный,,свежий ремонт,Алматы
2,45.7,4.0,1.0,31000000,бостандыкский,,1966,2.6,False,хозяин недвижимости,совмещенный,,,Алматы
2,78.8,18.0,7.0,47000000,бостандыкский,,2024,3.0,False,хозяин недвижимости,2 с/у и более,кристалл,,Алматы
2,70.0,8.0,4.0,32000000,алатауский,,2023,3.0,False,хозяин недвижимости,,болашак,черновая отделка,Алматы
1,41.1,16.0,11.0,29500000,ауэзовский,,2024,3.0,False,хозяин недвижимости,,everest,черновая отделка,Алматы
3,67.0,9.0,1.0,51000000,бостандыкский,,1987,2.7,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
3,120.0,12.0,10.0,43500000,алмалинский,,2016,2.7,False,специалист,2 с/у и более,жайлы,,Алматы
2,43.0,4.0,2.0,25000000,бостандыкский,,1961,2.6,False,специалист,совмещенный,,,Алматы
3,65.0,4.0,4.0,32000000,наурызбайский,,2024,2.9,False,хозяин недвижимости,раздельный,,черновая отделка,Алматы
2,44.0,10.0,5.0,25100000,турксибский,,2021,2.7,False,хозяин недвижимости,совмещенный,теремки,,Алматы
1,30.0,9.0,3.0,15000000,турксибский,,2023,2.75,False,хозяин недвижимости,,time city,,Алматы
2,45.0,4.0,3.0,25500000,ауэзовский,,1965,,False,специалист,совмещенный,,,Алматы
3,120.0,22.0,17.0,94000000,бостандыкский,,2009,3.0,False,хозяин недвижимости,2 с/у и более,бухар жырау тауэрс,,Алматы
1,45.0,12.0,6.0,29500000,алатауский,,2023,2.75,False,хозяин недвижимости,совмещенный,alatau city,дргуой ремонт,Алматы
3,72.6,9.0,4.0,47000000,ауэзовский,,1998,2.85,False,хозяин недвижимости,раздельный,,,Алматы
2,43.2,7.0,5.0,18700000,алатауский,,2024,2.7,False,хозяин недвижимости,,sofia,черновая отделка,Алматы
1,26.0,10.0,8.0,14300000,наурызбайский,,2022,2.7,False,хозяин недвижимости,,alem city,черновая отделка,Алматы
3,64.5,9.0,2.0,60000000,медеуский,,2022,2.85,False,хозяин недвижимости,совмещенный,,,Алматы
1,32.3,12.0,10.0,27900000,алмалинский,,2024,3.0,False,хозяин недвижимости,,meridian apartments,,Алматы
2,60.0,12.0,12.0,29000000,алатауский,,2020,2.7,False,специалист,2 с/у и более,алмалы,,Алматы
2,70.0,7.0,2.0,28000000,турксибский,,2023,2.85,False,специалист,совмещенный,алтын сити,требует ремонта,Алматы
3,114.1,12.0,5.0,147000000,медеуский,,2020,3.0,False,специалист,2 с/у и более,exclusive time,,Алматы
2,46.0,5.0,3.0,32000000,бостандыкский,,1977,2.5,False,специалист,,,,Алматы
3,63.0,4.0,2.0,38500000,алмалинский,,1971,2.8,False,специалист,совмещенный,,,Алматы
1,35.9,5.0,5.0,19000000,алатауский,,2011,,False,специалист,совмещенный,,,Алматы
4,81.0,5.0,4.0,55000000,бостандыкский,,1985,,False,хозяин недвижимости,раздельный,,дргуой ремонт,Алматы
2,45.0,4.0,2.0,25000000,ауэзовский,,1967,,False,специалист,совмещенный,,,Алматы
3,55.6,5.0,2.0,25500000,алмалинский,,1974,,False,специалист,раздельный,,,Алматы
2,54.7,,,20700000,медеуский,,2024,,False,хозяин недвижимости,раздельный,,,Алматы
1,41.0,12.0,2.0,22000000,алатауский,,2024,3.0,False,хозяин недвижимости,,guldala,,Алматы
3,87.0,5.0,4.0,75000000,бостандыкский,,1981,,False,хозяин недвижимости,,,,Алматы
4,82.0,5.0,5.0,47900000,ауэзовский,,1994,2.8,False,хозяин недвижимости,раздельный,,,Алматы
