numrooms,sqauremeters,level,price,distrcit,builtyear,ceilinghight,seller,bathroomtype,repaired
2,63.1,7,33700000,Алатауский,2010,2.8,Компания,санузел раздельный,0
3,82.6,9,35000000,мкр.,2007,2.6,Специалист,санузел раздельный,0
3,73.0,2,73000000,Медеуский,1989,2.7,Компания,санузел совмещенный,0
1,32.9,5,23300000,Бостандыкский,1976,2.7,Компания,санузел совмещенный,0
3,70.0,2,42299999,Бостандыкский,1982,2.7,Специалист,санузел совмещенный,0
3,74.0,8,39500000,Наурызбайский,2019,2.7,Специалист,санузел совмещенный,0
1,38.0,1,21500000,Турксибский,2013,2.8,Хозяин недвижимости,санузел совмещенный,0
3,100.0,3,108000000,Бостандыкский,2013,3.0,Хозяин недвижимости,санузел 2 с/у и более,0
4,205.0,1,200000000,Бостандыкский,2004,2.7,Специалист,санузел 2 с/у и более,0
2,64.0,1,62499000,Бостандыкский,2019,2.95,Специалист,санузел 2 с/у и более,0
1,42.0,5,22000000,Турксибский,2006,2.7,Хозяин недвижимости,санузел совмещенный,0
1,40.0,7,15500000,Асыл,2014,2.7,Специалист,санузел совмещенный,0
2,34.4,1,15700000,Турксибский,1962,2.7,Хозяин недвижимости,санузел совмещенный,0
3,60.0,2,35000000,Ауэзовский,1976,2.5,Хозяин недвижимости,санузел раздельный,0
3,61.5,3,34000000,Ауэзовский,1967,2.8,Хозяин недвижимости,санузел совмещенный,0
1,31.0,2,27500000,Алмалинский,1980,2.7,Специалист,санузел совмещенный,0
3,54.0,11,49500000,Бостандыкский,2019,2.7,Специалист,санузел совмещенный,1
2,48.8,4,25500000,Аэропортная,2022,2.7,Специалист,санузел совмещенный,1
1,30.5,2,17800000,Алатауский,2019,2.7,Специалист,санузел совмещенный,0
2,43.0,7,39500000,Бостандыкский,2022,3.0,Специалист,санузел совмещенный,0
3,69.0,8,24000000,Наурызбайский,2022,2.8,Специалист,санузел совмещенный,0
3,92.0,4,50000000,Жетысуский,2006,2.7,Компания,санузел раздельный,0
1,18.5,2,12000000,Ауэзовский,1980,2.7,Компания,санузел совмещенный,1
2,52.0,5,26500000,Алмалинский,1985,2.7,Специалист,санузел совмещенный,0
6,194.0,2,290000000,Медеуский,2018,3.25,Специалист,санузел 2 с/у и более,0
2,65.0,6,41000000,Наурызбайский,2010,2.9,Специалист,санузел совмещенный,0
1,33.0,4,23999999,Бостандыкский,1975,2.7,Хозяин недвижимости,санузел совмещенный,0
2,42.0,2,26000000,Бостандыкский,1966,2.7,Специалист,санузел совмещенный,0
1,22.4,5,21500000,Бостандыкский,1977,2.7,Хозяин недвижимости,санузел совмещенный,0
3,75.0,2,54500000,Бостандыкский,1978,2.8,Хозяин недвижимости,санузел раздельный,0
3,72.0,3,85000000,Алмалинский,1956,2.75,Хозяин недвижимости,санузел раздельный,0
2,74.0,9,100000000,Бостандыкский,2022,3.0,Специалист,санузел 2 с/у и более,0
1,40.0,2,25000000,Ауэзовский,1984,2.7,Специалист,санузел совмещенный,0
1,45.4,5,17933000,Турксибский,2023,2.85,Хозяин недвижимости,санузел совмещенный,0
1,41.2,3,41000000,Медеуский,2010,3.0,Хозяин недвижимости,санузел совмещенный,0
2,42.0,8,37500000,Утеген,2023,3.0,Хозяин недвижимости,санузел совмещенный,1
2,61.0,6,50000000,Алмалинский,2019,2.7,Специалист,санузел совмещенный,0
4,130.0,2,130000000,Медеуский,2018,2.8,Компания,санузел совмещенный,0
3,60.0,3,37500000,Бостандыкский,1973,2.7,Хозяин недвижимости,санузел совмещенный,0
3,59.0,1,34500000,Алмалинский,1984,2.7,Специалист,санузел раздельный,0
2,50.0,6,23500000,Наурызбайский,2019,2.7,Специалист,санузел совмещенный,0
2,56.0,3,65000000,Медеуский,2022,2.8,Специалист,санузел совмещенный,0
1,36.6,5,21600000,Медеуский,2020,2.6,Хозяин недвижимости,санузел совмещенный,0
2,60.0,8,36500000,Ауэзовский,1991,2.8,Специалист,санузел раздельный,0
3,110.0,9,95000000,Бостандыкский,2019,3.0,Хозяин недвижимости,санузел 2 с/у и более,0
3,109.5,9,81000000,Алмалинский,2023,2.7,Специалист,санузел 2 с/у и более,-1
2,43.0,3,34500000,Бостандыкский,1975,2.7,Специалист,санузел совмещенный,0
3,112.8,2,135000000,Бостандыкский,2017,2.85,Специалист,санузел 2 с/у и более,1
2,44.0,4,32000000,Медеуский,1973,2.5,Хозяин недвижимости,санузел совмещенный,1
2,60.2,8,39000000,Наурызбайский,2021,2.7,Специалист,санузел совмещенный,0
1,41.4,5,20900000,Жетысуский,1987,2.7,Хозяин недвижимости,санузел совмещенный,0
3,76.3,8,36500000,Медеуский,2023,2.7,Хозяин недвижимости,санузел совмещенный,0
2,59.9,3,36500000,Бостандыкский,2018,2.74,Специалист,санузел 2 с/у и более,0
2,52.0,5,57000000,Медеуский,1976,2.8,Хозяин недвижимости,санузел раздельный,0
1,50.0,14,35500000,Ауэзовский,2014,2.7,Хозяин недвижимости,санузел совмещенный,1
3,95.8,2,64186000,Бостандыкский,2019,2.86,Специалист,санузел 2 с/у и более,0
1,32.0,1,22000000,Бостандыкский,1968,2.7,Специалист,санузел совмещенный,0
3,87.0,8,55000000,Алатауский,2016,2.6,Хозяин недвижимости,санузел 2 с/у и более,0
1,43.8,1,26000000,Бостандыкский,1987,2.7,Хозяин недвижимости,санузел совмещенный,1
2,42.0,3,26500000,Жетысуский,1985,2.7,Специалист,санузел совмещенный,0
1,40.0,2,26000000,Жетысуский,1985,2.7,Специалист,санузел раздельный,0
2,56.0,1,32499999,Ауэзовский,1984,2.85,Специалист,санузел раздельный,0
1,43.0,5,26550000,Медеуский,2019,2.7,Хозяин недвижимости,санузел совмещенный,0
3,60.0,3,39000000,Ауэзовский,1974,2.7,Хозяин недвижимости,санузел совмещенный,0
2,60.0,3,25500000,Медеуский,2019,2.7,Специалист,санузел совмещенный,0
1,35.0,4,23000000,Алатауский,2017,2.7,Специалист,санузел совмещенный,0
2,45.0,1,26500000,Жетысуский,1986,2.0,Специалист,санузел совмещенный,0
1,35.0,4,16500000,Наурызбайский,2023,2.69,Специалист,санузел совмещенный,0
3,121.3,10,75751850,Бостандыкский,2021,3.0,Компания,санузел 2 с/у и более,0
3,96.0,16,74000000,Бостандыкский,2019,2.7,Специалист,санузел совмещенный,0
1,40.0,9,19000000,Турксибский,2019,2.7,Специалист,санузел совмещенный,0
2,56.0,11,45000000,Бостандыкский,2023,2.8,Хозяин недвижимости,санузел совмещенный,1
1,40.1,2,42000000,Медеуский,1967,2.7,Хозяин недвижимости,санузел совмещенный,1
2,54.0,8,30000000,Алмалинский,1996,2.8,Компания,санузел раздельный,0
